_date_	r_nvda
2023-11-03	0.44490404898418488
2023-11-06	1.3379709372717486
2023-11-07	0.80408026703926432
2023-11-08	2.9072711317271516
2023-11-09	0.58789994521535328
2023-11-10	2.1084233040078448
2023-11-13	-1.558708142857279
2023-11-14	1.203647436341404
2023-11-15	-0.3684949710249796
2023-11-16	2.2286136293620196
2023-11-17	-0.92673154906477424
2023-11-20	-2.4894882241327744
2023-11-21	-1.948416031362532
2023-11-22	0.97066287405014336
2023-11-23	-0.87652574915986208
2023-11-24	0.66487027326131984
2023-11-27	-2.8871468278850008
2023-11-28	-0.01069026468814016
2023-11-29	-2.7203119387850804
2023-11-30	2.3026616029949044
2023-12-01	-2.3092532114269648
2023-12-04	2.3736623333034944
2023-12-05	1.9341278123075068
2023-12-06	-1.8676240036944236
2023-12-07	2.1849754237115436
2023-12-08	0.90031695175887264
2023-12-11	0.54334813221048608
2023-12-12	1.110668470263576
2023-12-13	2.3988935270772948
2023-12-14	-0.9490378748139072
2023-12-15	-3.0560630286614376
2023-12-18	1.8105427159374356
2023-12-19	-0.32712944298269876
2023-12-20	0.91530343109065264
2023-12-21	0.27964453697779668
2023-12-22	0.21226143609416324
2023-12-25	0
2023-12-26	-2.7722135969389328
2023-12-27	-1.2513586828797774
2023-12-28	0.89780896990183664
2023-12-29	2.2638502627858604
2024-01-01	6.2299309469850072
2024-01-02	1.6832748495115624
2024-01-03	2.2514661172066576
2024-01-04	0.8646993084737264
2024-01-05	-0.20451274267108132
2024-01-08	3.0103503381247344
2024-01-09	-0.58522186670417752
2024-01-10	1.8628957137248216
2024-01-11	4.0898230010400384
2024-01-12	0.27362001247386304
2024-01-15	0.36645767443985736
2024-01-16	2.4565041705912448
2024-01-17	0.41470165733139552
2024-01-18	-0.95558300024070064
2024-01-19	2.3224444246483956
2024-01-22	0.49345697505049912
2024-01-23	-2.0064881242642052
2024-01-24	2.408714041014548
2024-01-25	4.8512794913355248
2024-01-26	4.6830586408264984
2024-01-29	-1.6124776363411364
2024-01-30	2.7126582643034248
2024-01-31	-0.65550066588713208
2024-02-01	3.515850266991194
2024-02-02	0.15927303409499772
2024-02-05	-0.16621428802254812
2024-02-06	2.42704643010887
2024-02-07	-1.6949501819720326
2024-02-08	-0.061952909785834008
2024-02-09	-4.4507987764252912
2024-02-12	-2.8923151594409724
2024-02-13	15.186984729489162
2024-02-14	0.35460904508548552
2024-02-15	0.34831891734992128
2024-02-16	-0.49561684157604088
2024-02-19	-1.3276648094543652
2024-02-20	1.8485514111596048
2024-02-21	3.9251228188602384
2024-02-22	3.5319753800303388
2024-02-23	0.85399071294096624
2024-02-26	3.1331269326095424
2024-02-27	4.377404410282892
2024-02-28	-5.7075111202494536
2024-02-29	-2.0242831517904848
2024-03-01	6.9126571044138888
2024-03-04	-1.1214525480656156
2024-03-05	-3.2927798500399952
2024-03-06	-0.12174157229818406
2024-03-07	0.7011220158888776
2024-03-08	1.0604336638544432
2024-03-11	1.0836157747026398
2024-03-12	1.1693788092122404
2024-03-13	3.0736229642646328
2024-03-14	0.7533359050331256
2024-03-15	-2.603000515956566
2024-03-18	-2.5284383498935804
2024-03-19	0.11739048664818342
2024-03-20	0.0077451224664848432
2024-03-21	-1.0132692021011636
2024-03-22	-0.54703643952978
2024-03-25	-3.4989799820843716
2024-03-26	2.4185783903471148
2024-03-27	-0.9992090905709184
2024-03-28	-2.0628507823371224
2024-03-29	1.9549090449650032
2024-04-01	4.0274544074433648
2024-04-02	-2.7182548256331708
2024-04-03	-2.5089450916782496
2024-04-04	1.6308063993862198
2024-04-05	-3.9433529785555696
2024-04-08	0.75397428152861328
2024-04-09	-10.54115839918106
2024-04-10	4.2621943007894456
2024-04-11	3.5881103973607332
2024-04-12	-3.3883610889691164
2024-04-15	3.641609677883384
2024-04-16	5.9924004227787544
2024-04-17	0.025049433622381656
2024-04-18	-1.5560612955186848
2024-04-19	-3.9676515740471704
2024-04-22	3.288271986859126
2024-04-23	3.4045644195854764
2024-04-24	3.704630865903624
2024-04-25	-1.7362726681635188
2024-04-26	-0.15693466015580526
2024-04-29	-1.8587360311185464
2024-04-30	1.2663507410623608
2024-05-01	0.57800881072811448
2024-05-02	1.0530781399015864
2024-05-03	3.5210363311136028
2024-05-06	-0.286774507284715
2024-05-07	-2.0125196090732268
2024-05-08	2.4577021494852856
2024-05-09	0.63733570590809304
2024-05-10	-0.45814104258106168
2024-05-13	8.9106038938224336
2024-05-14	2.5397431376918968
2024-05-15	6.7475710894459696
2024-05-16	0.8079597568845464
2024-05-17	-3.8393766982803616
2024-05-20	-0.7876951788775344
2024-05-21	4.7793612646064968
2024-05-22	1.2418253006655888
2024-05-23	5.027077589508888
2024-05-24	-1.1847114043882278
2024-05-27	-0.0909507826404976
2024-05-28	0.74337462435929424
2024-05-29	-0.71695737091790336
2024-05-30	3.4865907398327068
2024-05-31	3.4617594831715336
2024-06-03	1.7362351635285656
2024-06-04	-0.68476774740817704
2024-06-05	3.4517193176169412
2024-06-06	-3.6045430851491032
2024-06-07	-3.272099900264802
2024-06-10	-6.917912935851156
2024-06-11	6.5379555667795408
2024-06-12	0.24555254591023256
2024-06-13	-1.9250584494730384
2024-06-14	-0.3635873581829152
2024-06-17	0.61330589086585616
2024-06-18	-1.3200254608062068
2024-06-19	4.4717628102219464
2024-06-20	-1.9283567662236044
2024-06-21	1.8659569269166452
2024-06-24	2.4502563249628296
2024-06-25	2.6513990645715248
2024-06-26	-5.727625039527684
2024-06-27	1.4339453843661864
2024-06-28	-0.62092855635675904
2024-07-01	-1.632685758946728
2024-07-02	-6.853520502438304
2024-07-03	2.5934191579066736
2024-07-04	-2.6442813876389692
2024-07-05	4.6473779121265936
2024-07-08	-0.77195536810519264
2024-07-09	-7.0456416982414008
2024-07-10	-1.7393263753357146
2024-07-11	0.69229018214365112
2024-07-12	-1.3087254424840822
2024-07-15	-7.3039994732735808
2024-07-16	12.055337804866272
2024-07-17	-6.9072085649890976
2024-07-18	-1.7923681738092334
2024-07-19	-6.5688946196981848
2024-07-22	3.7131706090680616
2024-07-23	-5.2581363639246704
2024-07-24	5.9464201314676224
2024-07-25	-0.20980555186609352
2024-07-26	3.9954755291780944
2024-07-29	6.3265030788890896
2024-07-30	1.656606411171424
2024-07-31	3.9683084226958872
2024-08-01	1.3902627556763746
2024-08-02	4.258624001289668
2024-08-05	-2.1380665857225088
2024-08-06	0.97753298767813136
2024-08-07	-3.774649514931916
2024-08-08	4.4493955954974848
2024-08-09	-2.2750431482396748
2024-08-12	1.4445334630329932
2024-08-13	-2.118947308042518
2024-08-14	-6.597790487537836
2024-08-15	1.5023935968959456
2024-08-16	-10.009672235155876
2024-08-19	-1.6712955787830274
2024-08-20	0.93712825785905456
2024-08-21	-4.1712394773931296
2024-08-22	3.4786149703055712
2024-08-23	1.5193417892745308
2024-08-26	7.8347762222597872
2024-08-27	1.8980335226186364
2024-08-28	-0.03358575636758232
2024-08-29	-1.9671646724791712
2024-08-30	-1.0242337250829792
2024-09-02	-1.93926395123194
2024-09-03	3.8925509202442752
2024-09-04	-1.5992117615348356
2024-09-05	0.22389212071942664
2024-09-06	3.8886478703460624
2024-09-09	2.1606572813229972
2024-09-10	0.428197057924784
2024-09-11	-2.1513188810794224
2024-09-12	0.03293698686492874
2024-09-13	-3.7246375047268464
2024-09-16	1.5688246688996266
2024-09-17	3.3101926797437288
2024-09-18	1.6709409282563926
2024-09-19	2.2166862004131536
2024-09-20	3.9681336941940872
2024-09-23	-0.18076251370882092
2024-09-24	1.6152300339601134
2024-09-25	-0.0074152402686600288
2024-09-26	2.3968686906549408
2024-09-27	-4.7993811779195816
2024-09-30	3.0826818729230432
2024-10-01	0.88759284115669248
2024-10-02	0.77838122339715104
2024-10-03	4.0543763239858424
2024-10-04	-0.08353579002928768
2024-10-07	-2.8467442703681732
2024-10-08	0.60721369587026784
2024-10-09	0.80155653790185968
2024-10-10	-0.723253907122956
2024-10-11	0.51815877396057528
2024-10-14	-1.3614421435471868
2024-10-15	-4.8373945430128632
2024-10-16	1.9690349616885428
2024-10-17	0.47891554943930712
2024-10-18	2.7976862936936796
2024-10-21	3.9932338845590112
2024-10-22	2.2208979400798688
2024-10-23	-0.84315898063991312
2024-10-24	-1.618386873886024
2024-10-25	2.0644458781028164
2024-10-28	-1.37155443867929
2024-10-29	0.3344321512568804
2024-10-30	-3.3112327047740032
2024-10-31	-1.2972970588224442
2024-11-01	4.7787376011656944
2024-11-04	-0.76476453951093152
2024-11-05	0.5332267066877172
2024-11-06	-3.2710372200075
2024-11-07	-4.2672844371179688
2024-11-08	0.65948895511764864
2024-11-11	-1.1606770023824708
2024-11-12	2.1273612001988516
2024-11-13	0.2744798814807048
2024-11-14	1.168938464864766
2024-11-15	3.4200925072592092
2024-11-18	-0.04824322249703528
2024-11-19	-1.822664173237598
2024-11-20	-2.5814789583073148
2024-11-21	-2.7312806527912236
2024-11-22	3.0908382355691268
2024-11-25	-1.4242058170756522
2024-11-26	-2.2755800975867936
2024-11-27	-1.6901875387809184
2024-11-28	-1.2271933750381158
2024-11-29	-1.141543060046768
2024-12-02	1.3636977116226134
2024-12-03	3.0298557333769516
2024-12-04	3.6232419100689304
2024-12-05	0.39301766334105536
2024-12-06	-0.20703537399420212
2024-12-09	-2.1088435319170708
2024-12-10	0.34973395909405624
2024-12-11	-2.3549556381871284
2024-12-12	2.94958480641192
2024-12-13	4.3574372259597816
2024-12-16	3.3756114888933376
2024-12-17	-6.4186089758189624
2024-12-18	-0.021399663295706972
2024-12-19	-3.043493752303128
2024-12-20	-1.991602017268246
2024-12-23	-1.1094865504672314
2024-12-24	3.3436032162985184
2024-12-25	-1.9792347105410892
2024-12-26	3.0524328234726284
2024-12-27	2.2403407557092692
2024-12-30	4.3355275641798304
2024-12-31	0.10193512182219422
2025-01-01	-3.1744435065119704
2025-01-02	-18.594609521525916
2025-01-03	8.5497399363249296
2025-01-06	-4.1875714930314168
2025-01-07	0.76505338618328976
2025-01-08	-3.7434869433604408
2025-01-09	-2.8811156990873776
2025-01-10	1.691424197625846
2025-01-13	5.0774798984252632
2025-01-14	3.037578455329548
2025-01-15	0.89742490034359072
2025-01-16	2.8322901241007336
2025-01-17	-0.57814385091266016
2025-01-20	-1.2578809843696526
2025-01-21	3.1155122804106484
2025-01-22	2.5973623818778436
2025-01-23	0.39532313560304288
2025-01-24	-0.12202459794616872
2025-01-27	0.6300654496181224
2025-01-28	-4.1384294214107168
2025-01-29	-3.13575925938121
2025-01-30	-2.8416543424865104
2025-01-31	3.6063012832300952
2025-02-03	-8.8591470406569776
2025-02-04	3.8932511485930024
2025-02-05	-9.094890842152648
2025-02-06	1.677937526830764
2025-02-07	1.1230805886514262
2025-02-10	-5.908598866182668
2025-02-11	1.899194362578882
2025-02-12	-5.199883290535556
2025-02-13	1.6501739462512432
2025-02-14	6.2294607719745264
2025-02-17	-0.1383330956598705
2025-02-18	5.13495000180626
2025-02-19	-1.7745071072645224
2025-02-20	-3.4903087406726208
2025-02-21	1.7944215030201604
2025-02-24	0.85575794918835152
2025-02-25	-0.702709445476124
2025-02-26	3.1034289381086212
2025-02-27	-0.59479828605004672
2025-02-28	-5.9134310025217296
2025-03-03	-2.0694391035646296
2025-03-04	-1.5920753721602842
2025-03-05	-1.1832295280263416
2025-03-06	1.6199542305269432
2025-03-07	0.24481731721790468
2025-03-10	-8.1281126178870624
2025-03-11	-7.6422931425630832
2025-03-12	3.4700036604960792
2025-03-13	-1.3818888779526972
2025-03-14	17.162066907520312
2025-03-17	-6.09472239624802
2025-03-18	3.075757889471298
2025-03-19	-0.19852128998572028
2025-03-20	1.336880428755638
2025-03-21	-7.1191613287665768
2025-03-24	-2.9131102189619008
2025-03-25	-4.6177499876818296
2025-03-26	2.0225364574650408
2025-03-27	3.7901359154120408
2025-03-28	3.5578020656336308
2025-03-31	4.213281166780636
2025-04-01	-2.075253070445182
2025-04-02	0.26635449605389992
