_date_	ar_aapl
2024-09-26	1.0104074714377416
2024-09-27	1.8498505393735964
2024-09-30	-1.0843840904421614
2024-10-01	0.14357924083804722
2024-10-02	0.77017854395612384
2024-10-03	0.43855013618656432
2024-10-04	-0.40913570316135528
2024-10-07	-0.9728870325137968
2024-10-08	-0.62580570414967248
2024-10-09	-0.034687994876186456
2024-10-10	0.67472040225994712
2024-10-11	-0.44546679153846168
2024-10-14	-1.1186695323937368
2024-10-15	0.21612555594661488
2024-10-16	-1.9096071500120424
2024-10-17	-0.15376370654647186
2024-10-18	-0.378775253934428
2024-10-21	-2.4448825209403792
2024-10-22	1.031120825083146
2024-10-23	-0.17452669459534854
2024-10-24	-1.245499150253242
2024-10-25	0.07588718347266736
2024-10-28	0.5986905039939516
2024-10-29	1.8472908707198536
2024-10-30	0.24416006105944832
2024-10-31	0.90735860520217152
2024-11-01	-0.6335626731150156
2024-11-04	0.40718251020712872
2024-11-05	-0.2239645483421094
2024-11-06	0.47879005803226624
2024-11-07	1.1099631348123004
2024-11-08	0.489009802237102
2024-11-11	0.39020416772573664
2024-11-12	0.42386973158357344
2024-11-13	0.25418899141629092
2024-11-14	0.98964920412127632
2024-11-15	-0.78990896461639488
2024-11-18	0.15171776475636702
2024-11-19	-0.66206870645469464
2024-11-20	2.062048501579564
2024-11-21	0.60606446674676728
2024-11-22	-1.7881477769792168
2024-11-25	1.088334380025652
2024-11-26	-0.0091061002702737264
2024-11-27	0.27438182134660884
2024-11-28	1.2127463858456962
2024-11-29	0.49768659956885576
2024-12-02	0.78425474698862608
2024-12-03	1.123607077832452
2024-12-04	-0.398917261726372
2024-12-05	0.17266749648270718
2024-12-06	0.36647388047369592
2024-12-09	-0.22491756220591208
2024-12-10	-0.44751588904334928
2024-12-11	-0.034647047400873208
2024-12-12	-2.5348375926537188
2024-12-13	-1.4729062642407438
2024-12-16	-0.2196122388117352
2024-12-17	0.25976990673486356
2024-12-18	0.25269528635665684
2024-12-19	-1.2288217411156248
2024-12-20	-0.7485241145154952
2024-12-23	-0.30122434258688528
2024-12-24	0.18729921130524028
2024-12-25	-3.462654993204486
2024-12-26	-0.3350111859804934
2024-12-27	-3.7036593384458008
2024-12-30	-0.38590873699776144
2024-12-31	-0.2277988387514974
2025-01-01	-0.020813896159292412
2025-01-02	5.418717982333364
2025-01-03	2.1326821665373796
2025-01-06	0.84699450907016224
2025-01-07	-0.91607170739327568
2025-01-08	-0.45929405692359112
2025-01-09	-2.5513795064191508
2025-01-10	1.1073263338377764
2025-01-13	-0.27421142348017576
2025-01-14	-0.037042352162417688
2025-01-15	-1.4166625608675556
2025-01-16	-0.58282990263928104
2025-01-17	2.4314412950409556
2025-01-20	1.7979225369552802
2025-01-21	0.86589684258851104
2025-01-22	0.9762347070299416
2025-01-23	-0.09599593121899744
2025-01-24	0.1188661052130009
2025-01-27	0.7445443349006408
2025-01-28	1.5200483496163306
2025-01-29	1.5328866752071972
2025-01-30	0.98051861618962848
2025-01-31	-2.9187918643452756
2025-02-03	0.79303109536686288
2025-02-04	0.72035668648294696
2025-02-05	0.37701791411883744
2025-02-06	-0.61644031873063928
2025-02-07	-1.1329951838363546
2025-02-10	1.7672218783236342
2025-02-11	1.074727677119286
2025-02-12	-1.9734424501767664
2025-02-13	-2.8172865610366892
2025-02-14	-2.6386210025655924
2025-02-17	-1.9664208912622304
2025-02-18	-0.071450219807996928
2025-02-19	0.024206794719666664
2025-02-20	0.65758879300420328
2025-02-21	0.17837774879780266
2025-02-24	-0.2768217116726318
2025-02-25	1.5579512106738362
2025-02-26	-0.51427210703636448
2025-02-27	1.0349069626682876
2025-02-28	0.5207853616601268
2025-03-03	1.4410716798496792
2025-03-04	-0.68063119434245232
2025-03-05	2.0328656836641188
2025-03-06	-0.14783787768295608
2025-03-07	-0.30763105693037652
2025-03-10	-5.1905990341545368
2025-03-11	-3.1743658588933732
2025-03-12	-3.80507525310888
2025-03-13	-3.5110597298155356
2025-03-14	5.8765796080015688
2025-03-17	-1.101452410060801
2025-03-18	2.4997974410897264
2025-03-19	1.7249813088559
2025-03-20	-0.14162468630457106
2025-03-21	-1.6825973779989072
2025-03-24	1.4883348344559022
2025-03-25	-0.057891402277967744
2025-03-26	1.4067567889840396
2025-03-27	0.6075785566847152
2025-03-28	-0.14193632015832348
2025-03-31	-0.4725127523680016
2025-04-01	0.49091616105014528
2025-04-02	0.11815939194320702
