_date_	r_msft
2023-10-10	-0.37975521794813008
2023-10-11	-1.0411708083399418
2023-10-12	1.4870792635808706
2023-10-13	-0.17451960348449092
2023-10-16	-0.58897248618485776
2023-10-17	0.36587736262516656
2023-10-18	-1.4134107407874908
2023-10-19	0.80793444433391312
2023-10-20	0.36675344441796656
2023-10-23	3.0216872312442076
2023-10-24	-3.8236110344737288
2023-10-25	0.583860259258806
2023-10-26	2.2485691343578472
2023-10-27	0.23687914313041956
2023-10-30	2.3269706214254172
2023-10-31	0.64805857706469184
2023-11-01	1.2779648993755722
2023-11-02	1.051720071646578
2023-11-03	1.1156629100093518
2023-11-06	0.73787448701434496
2023-11-07	-0.69348837298415232
2023-11-08	2.4591795723364564
2023-11-09	-0.81212747412182656
2023-11-10	0.97429974315144112
2023-11-13	0.040593678513101136
2023-11-14	1.743044943208627
2023-11-15	-1.6943709299876986
2023-11-16	2.0314170958452672
2023-11-17	-1.1645555389379502
2023-11-20	1.2731192320144302
2023-11-21	-0.11122460781427534
2023-11-22	0.31216573445327356
2023-11-23	1.0744646492383936
2023-11-24	-1.011097631382274
2023-11-27	0.01583141715117975
2023-11-28	-1.1680149941994956
2023-11-29	-1.4442563587858004
2023-11-30	0.91146872703085088
2023-12-01	-1.0036313692956434
2023-12-04	0.58128456630308632
2023-12-05	0.88033154181079712
2023-12-06	-0.78602280243078576
2023-12-07	0.8261056782212784
2023-12-08	-0.0026744349812979352
2023-12-11	-2.280248351994718
2023-12-12	1.3031930064691722
2023-12-13	0.51654724620764368
2023-12-14	0.16357173798793312
2023-12-15	-0.70978986453900104
2023-12-18	0.78477057627805984
2023-12-19	0.27802152397660152
2023-12-20	0.021373264824298132
2023-12-21	-0.15760663742083736
2023-12-22	0.32294491477928844
2023-12-25	0.20231583413954368
2023-12-26	-1.3844036717945762
2023-12-27	-0.072819013408409456
2023-12-28	-0.72035332543718408
2023-12-29	-0.051640949656128752
2024-01-01	1.8695632845920684
2024-01-02	0.29315685729889296
2024-01-03	1.8403672063273648
2024-01-04	0.48475437997463896
2024-01-05	0.9934253574841456
2024-01-08	0.46227451573912504
2024-01-09	-0.20519068247031312
2024-01-10	1.1234090439263156
2024-01-11	1.2112980884305458
2024-01-12	-0.54327499762480968
2024-01-15	0.6009599953429756
2024-01-16	0.91333569749201264
2024-01-17	0.572188129248552
2024-01-18	-0.23244234338442028
2024-01-19	1.4232354763832334
2024-01-22	-0.2761756805212734
2024-01-23	-2.7316015269310156
2024-01-24	1.5473993419884202
2024-01-25	1.8258089324489468
2024-01-26	-1.3637593960644346
2024-01-29	-0.039454057842025488
2024-01-30	2.0890527513274472
2024-01-31	0.014500504697156912
2024-02-01	1.5431705526868456
2024-02-02	-1.2658562979050992
2024-02-05	-2.1763750817861192
2024-02-06	0.96189736499541216
2024-02-07	-0.7180979063742932
2024-02-08	-0.61681902932546608
2024-02-09	-0.31479675072638712
2024-02-12	-0.15156587195095384
2024-02-13	2.3273741163980512
2024-02-14	-0.3187326666036938
2024-02-15	-0.68469795884276152
2024-02-16	-0.014722180001935926
2024-02-19	0.058875719917939048
2024-02-20	1.441538326539682
2024-02-21	0.44865330401231416
2024-02-22	-0.13968511618189794
2024-02-23	-3.00181073967547
2024-02-26	-0.13916742234858504
2024-02-27	1.7381447295442776
2024-02-28	-0.7162541658878752
2024-02-29	-0.41937414868664648
2024-03-01	2.6251796918344896
2024-03-04	-0.043342164397408568
2024-03-05	2.4087109786020024
2024-03-06	-2.0912275131125924
2024-03-07	0.21588919649966344
2024-03-08	0.97530157497693888
2024-03-11	0.90240147465863168
2024-03-12	0.96887714533027136
2024-03-13	-0.14683129093961966
2024-03-14	-1.3809666170190304
2024-03-15	-0.28655790567340132
2024-03-18	-0.05218712228698408
2024-03-19	-0.1686087594867658
2024-03-20	0.91094399059850064
2024-03-21	-0.73994923180533696
2024-03-22	-0.23518867985954372
2024-03-25	-0.61312054645972224
2024-03-26	1.8117589532096188
2024-03-27	-0.21880005728069916
2024-03-28	0.39724581899491792
2024-03-29	-0.7109718737276616
2024-04-01	1.0972903039296434
2024-04-02	-1.4191243977440316
2024-04-03	-1.9772294096179976
2024-04-04	0.22698149254418708
2024-04-05	-0.66308831438970376
2024-04-08	-1.8552080122982596
2024-04-09	-1.2820804243308004
2024-04-10	0.45995258343527464
2024-04-11	1.6351073134518224
2024-04-12	0.3649118231255244
2024-04-15	-2.4800133729684148
2024-04-16	1.8079394513309312
2024-04-17	-1.0067295345753458
2024-04-18	-3.2646485884550104
2024-04-19	1.430656887596271
2024-04-22	0.73160442340105552
2024-04-23	2.192754366446348
2024-04-24	1.6776811666946224
2024-04-25	-1.0208150123643734
2024-04-26	0.292720960372872
2024-04-29	0.432637266550806
2024-04-30	0.58521652355238984
2024-05-01	-0.24624667586783388
2024-05-02	0.68410912601848392
2024-05-03	1.7332874409992094
2024-05-06	-0.49522195794846624
2024-05-07	-0.18544841749905672
2024-05-08	1.2134184210656152
2024-05-09	0.86614489534770912
2024-05-10	0.34435540445656444
2024-05-13	-0.8209702735478608
2024-05-14	0.73731703017365648
2024-05-15	0.037191821724036344
2024-05-16	-0.26759972374437168
2024-05-17	-3.4370122278238212
2024-05-20	0.11086969398066416
2024-05-21	-0.3885829032507004
2024-05-22	0.61476439754084568
2024-05-23	1.8903499513608148
2024-05-24	0.12020086144932662
2024-05-27	-0.15793902522291958
2024-05-28	0.94397136144355184
2024-05-29	1.1179013441886098
2024-05-30	1.9182508690565036
2024-05-31	0.11783003410839044
2024-06-03	0.22394679576569488
2024-06-04	1.3020098707361428
2024-06-05	-0.4537783392817296
2024-06-06	-0.14349022520256938
2024-06-07	0.91125086607251056
2024-06-10	-0.4702262796059564
2024-06-11	0.73001090736859456
2024-06-12	0.26796418437102788
2024-06-13	0.15249075664804934
2024-06-14	-1.3114251056814296
2024-06-17	2.1645637655117512
2024-06-18	0.55676481307305184
2024-06-19	0.32389715582077372
2024-06-20	1.4628666648469846
2024-06-21	-0.2827129408575324
2024-06-24	-1.447452400070759
2024-06-25	1.4495986185094622
2024-06-26	-2.50840900741931
2024-06-27	-0.25324020707362392
2024-06-28	0.090356220488008176
2024-07-01	-0.98286731099426208
2024-07-02	-1.3437499497385374
2024-07-03	-0.71276211519801792
2024-07-04	-0.74303666422972368
2024-07-05	1.3249443820807726
2024-07-08	0.43027771900518984
2024-07-09	-3.6513344525758384
2024-07-10	-2.4785806469336256
2024-07-11	1.6286241474681162
2024-07-12	0.34272742207619444
2024-07-15	-0.89684133633545216
2024-07-16	-1.0864691649310032
2024-07-17	-0.29684863394692228
2024-07-18	-2.0882495704154456
2024-07-19	-3.32019499082028
2024-07-22	1.1223587559284098
2024-07-23	-0.29572098777359556
2024-07-24	1.0635218755266074
2024-07-25	0.8235308197416024
2024-07-26	0.19439081033434392
2024-07-29	1.7543856930329226
2024-07-30	0.68602777412252184
2024-07-31	1.1754476310525952
2024-08-01	-0.6098889130780272
2024-08-02	0.72857084064290592
2024-08-05	0.77275703317232208
2024-08-06	-0.15548454170328796
2024-08-07	-2.0460741470286868
2024-08-08	0.29796272485018704
2024-08-09	-0.79491355376513088
2024-08-12	0.084609639872557104
2024-08-13	-0.78599801967484944
2024-08-14	0.6118640868758796
2024-08-15	0.96837786026995328
2024-08-16	-1.863154900576358
2024-08-19	-0.13197425153075316
2024-08-20	-0.12479580966928694
2024-08-21	-1.6517042734990994
2024-08-22	0.99576381958526032
2024-08-23	2.0685711779226068
2024-08-26	2.111779059095298
2024-08-27	0.9317281887808448
2024-08-28	0.8372263236283928
2024-08-29	0.17402935134480658
2024-08-30	0.87942031534415936
2024-09-02	-1.0023640645432152
2024-09-03	1.8125831410756632
2024-09-04	-0.78264936215370896
2024-09-05	-0.4051572738416276
2024-09-06	-1.0061823012643246
2024-09-09	0.682706948457934
2024-09-10	-0.18531191280537484
2024-09-11	-0.76571617452527712
2024-09-12	0.53126747189615744
2024-09-13	-2.2586382601780032
2024-09-16	-0.84982179280119744
2024-09-17	-0.14154365186742624
2024-09-18	-0.1153028889061325
2024-09-19	-1.5794835070319202
2024-09-20	1.2544841540660378
2024-09-23	0.660917518178028
2024-09-24	-0.38881531280265944
2024-09-25	0.1153712215205438
2024-09-26	0.6750751936759336
2024-09-27	-0.095480244874135424
2024-09-30	-0.62765072976658232
2024-10-01	0.14409076493882012
2024-10-02	0.3449496452302192
2024-10-03	0.1481661057869843
2024-10-04	2.0631965545960364
2024-10-07	-0.68301332750921872
2024-10-08	0.03060642741541386
2024-10-09	0.8019937273083144
2024-10-10	-0.36501740488930064
2024-10-11	1.2486485964141814
2024-10-14	0.13418105664229074
2024-10-15	-6.2436809341713584
2024-10-16	0.98442489971093392
2024-10-17	-0.46652121611376888
2024-10-18	0.73178723572517872
2024-10-21	2.097134377034404
2024-10-22	1.24173200819655
2024-10-23	-0.68163616330956248
2024-10-24	-1.0778756754526774
2024-10-25	1.1937725454406412
2024-10-28	0.51166556890143152
2024-10-29	0.39666718534023816
2024-10-30	-2.8247838999826412
2024-10-31	0.18296359575318276
2024-11-01	0.48707935132545896
2024-11-04	-0.55204900722412024
2024-11-05	-0.4326108515584792
2024-11-06	0.99534466660591296
2024-11-07	0.42834270600788928
2024-11-08	2.1730205457666684
2024-11-11	-1.1751282731986556
2024-11-12	0.11105103310722342
2024-11-13	1.7602679496119932
2024-11-14	0.051029637877508808
2024-11-15	1.4321805151120692
2024-11-18	1.1817739015557826
2024-11-19	0.2144058473231958
2024-11-20	0.5508104329001284
2024-11-21	-0.6049344083252528
2024-11-22	1.2686219947816824
2024-11-25	0.1268684766806416
2024-11-26	-0.510691780034378
2024-11-27	0.9612284671866256
2024-11-28	0.63352147289865712
2024-11-29	-3.8284625279183968
2024-12-02	-0.082341179747658096
2024-12-03	-0.098439543204165152
2024-12-04	-0.30968459646052436
2024-12-05	0.93301972476789168
2024-12-06	-0.27808214894333716
2024-12-09	-1.745298473414092
2024-12-10	-1.332793080474648
2024-12-11	-0.78693055542906624
2024-12-12	-0.69517405262375928
2024-12-13	1.133126000758189
2024-12-16	1.0573411983934022
2024-12-17	-1.2891009839218092
2024-12-18	0.5171680738943252
2024-12-19	-1.33017849550221
2024-12-20	-0.42098075734671168
2024-12-23	-0.36500264762588944
2024-12-24	2.5275043729799052
2024-12-25	-0.4066393759976528
2024-12-26	1.0426487407834806
2024-12-27	-0.12361593801140102
2024-12-30	4.0476615290967464
2024-12-31	0.11422476847924302
2025-01-01	-0.5949896409308764
2025-01-02	-2.1625659130400264
2025-01-03	2.8671918335473556
2025-01-06	-1.0949793124162888
2025-01-07	-6.3801762624104976
2025-01-08	0.016872569772807822
2025-01-09	-1.0024535707878534
2025-01-10	0.35224175615207188
2025-01-13	0.22285778681734312
2025-01-14	0.6102937846233836
2025-01-15	-1.4705275822971764
2025-01-16	0.60099699450955056
2025-01-17	-0.18939938201851804
2025-01-20	-0.58502636026682712
2025-01-21	0.36604422233841304
2025-01-22	-0.51528908754718824
2025-01-23	0.29582636526503948
2025-01-24	1.2445390565321012
2025-01-27	0.5276681493127988
2025-01-28	-1.92159962389562
2025-01-29	-1.036684897706408
2025-01-30	-1.521417586758922
2025-01-31	0.45886445837250992
2025-02-03	-1.8176382364502252
2025-02-04	1.129810254111252
2025-02-05	-2.1643662540605568
2025-02-06	0.030882800646114816
2025-02-07	3.14350416588427
2025-02-10	-1.0352072862219508
2025-02-11	-0.90611023256297328
2025-02-12	-3.4005872423447768
2025-02-13	0.076256834100263408
2025-02-14	0.73848782749594832
2025-02-17	-1.1810541278580722
2025-02-18	2.5518460049593016
2025-02-19	0.036027750866640672
2025-02-20	-1.3416127222904528
2025-02-21	1.1149591300049444
2025-02-24	-0.25301719580514968
2025-02-25	1.136116421055977
2025-02-26	0.46407937413226464
2025-02-27	0.52776361097670584
2025-02-28	-1.322093922539569
2025-03-03	0.1562963257387473
2025-03-04	-3.0624450389283632
2025-03-05	-0.90428045194013152
2025-03-06	1.795234897295206
2025-03-07	-0.013080159596690066
2025-03-10	-2.391382887058846
2025-03-11	-3.6213765039430968
2025-03-12	-0.5517670503671468
2025-03-13	-0.92642302971555072
2025-03-14	9.652475851545272
2025-03-17	-2.36847311333106
2025-03-18	1.8446888206133492
2025-03-19	-0.16489701528055178
2025-03-20	-0.537785133871882
2025-03-21	-3.7292793514509096
2025-03-24	-1.035994782177685
2025-03-25	-2.3828349116521432
2025-03-26	2.1214703612605136
2025-03-27	2.0426789481492236
2025-03-28	3.3901481031252344
2025-03-31	1.167957407260456
2025-04-01	-0.1762436268774259
2025-04-02	0.733575586664248
