_date_	r_aapl
2024-02-21	-0.60486403503157152
2024-02-22	-2.5708961148954044
2024-02-23	-2.8853126178916888
2024-02-26	-0.58957286909189224
2024-02-27	-0.070977456461474016
2024-02-28	1.0184606849910516
2024-02-29	1.1762229620606134
2024-03-01	0.27746009572995332
2024-03-04	-1.2196528924675044
2024-03-05	1.0868059689128628
2024-03-06	-0.21989794837375952
2024-03-07	0.63521781652555728
2024-03-08	1.3493621592620464
2024-03-11	1.460213195421023
2024-03-12	-4.1715616416239776
2024-03-13	0.5296144484444376
2024-03-14	-0.83350771713082144
2024-03-15	-0.66947967061485872
2024-03-18	2.0990637233743392
2024-03-19	-1.0615234972681798
2024-03-20	-0.84916951341362784
2024-03-21	-0.70235229635828848
2024-03-22	0.47859994589654064
2024-03-25	-0.49043201569549664
2024-03-26	0.4491617178923768
2024-03-27	-0.66857639216673096
2024-03-28	0.7216389483435392
2024-03-29	-1.1201783702388112
2024-04-01	4.2360896685348592
2024-04-02	0.85896657523605312
2024-04-03	-2.2106034511103268
2024-04-04	-1.9353305375599204
2024-04-05	-0.8180763930847768
2024-04-08	-0.57306851980660768
2024-04-09	-1.2287818645434712
2024-04-10	0.50778532421213992
2024-04-11	0.63713922396262392
2024-04-12	1.2622278729724102
2024-04-15	0.5134175226578996
2024-04-16	-0.34789227811504732
2024-04-17	2.450525591526276
2024-04-18	-1.8439799109351008
2024-04-19	-0.60654568059117512
2024-04-22	2.1792660573258792
2024-04-23	5.8095528673375088
2024-04-24	-0.91483441933242208
2024-04-25	0.37897882544788432
2024-04-26	0.18625081756971084
2024-04-29	0.9964479811476856
2024-04-30	-0.69141272339861008
2024-05-01	1.7491642763163284
2024-05-02	0.61544464400906664
2024-05-03	1.2143880519113636
2024-05-06	0.063231295449739376
2024-05-07	0.015805610379171498
2024-05-08	0.61431000690816976
2024-05-09	0.68339120492755256
2024-05-10	-0.75669067638122208
2024-05-13	-2.1283010698663672
2024-05-14	1.6452015851747604
2024-05-15	0.0052703041502510928
2024-05-16	0.15777091709798796
2024-05-17	0.52414188811784616
2024-05-20	0.50060216755341
2024-05-21	0.92161517159201616
2024-05-22	0.16479283176007442
2024-05-23	0.77904344585366656
2024-05-24	-0.71219304112206672
2024-05-27	1.231596888339137
2024-05-28	-1.9333509941909632
2024-05-29	7.0131404013766384
2024-05-30	2.817776066625388
2024-05-31	0.54760399016124952
2024-06-03	-0.82019654347300624
2024-06-04	1.9480539472971792
2024-06-05	-1.10452770060121
2024-06-06	-2.17476831608181
2024-06-07	-1.0499260149686052
2024-06-10	0.31276584122945648
2024-06-11	0.44582436115199184
2024-06-12	1.979607108885606
2024-06-13	0.3978080263363104
2024-06-14	-1.6387752806709344
2024-06-17	2.8689054217958088
2024-06-18	1.6109451442075872
2024-06-19	0.57942249474702832
2024-06-20	2.13900016779629
2024-06-21	0.6517591376598908
2024-06-24	0.37677245250069544
2024-06-25	1.8628977547370696
2024-06-26	-2.34946541348231
2024-06-27	1.2966437311273004
2024-06-28	1.6604701241164754
2024-07-01	0.17902759165524528
2024-07-02	-2.562148834768152
2024-07-03	-2.07485866222763
2024-07-04	0.057978168051775472
2024-07-05	-0.1561506765263232
2024-07-08	0.46772924097089328
2024-07-09	-2.917588015021888
2024-07-10	-0.48160303524831248
2024-07-11	0.21586349174604892
2024-07-12	0.12838420793777062
2024-07-15	0.25627499627018936
2024-07-16	1.4879533898973562
2024-07-17	-1.689265012362462
2024-07-18	0.68459931230266944
2024-07-19	-4.936565865292408
2024-07-22	-0.97960985502210112
2024-07-23	1.2420756919218512
2024-07-24	1.6496450417701424
2024-07-25	1.3642517901298668
2024-07-26	0.71046049492506928
2024-07-29	1.7046946328813206
2024-07-30	0.20316191328699772
2024-07-31	1.3439841891570658
2024-08-01	0.59010671300026016
2024-08-02	-0.070814439359256912
2024-08-05	0.2741000579799646
2024-08-06	-0.048573903128890096
2024-08-07	-0.82940729304326048
2024-08-08	1.0235615003603372
2024-08-09	0.14977110217175848
2024-08-12	0.37345937171613384
2024-08-13	-0.67764186968179984
2024-08-14	1.4465063772636456
2024-08-15	-0.34438619759376012
2024-08-16	-2.7582109878241388
2024-08-19	-0.86561251240997456
2024-08-20	0.690390025666332
2024-08-21	-0.70397647413988904
2024-08-22	0.040753808926474736
2024-08-23	-0.36280500273049296
2024-08-26	1.1518605628159762
2024-08-27	0.049389591871573656
2024-08-28	-0.12128256842620644
2024-08-29	-2.8168235783515348
2024-08-30	0.21702600248998392
2024-09-02	1.7829921627726896
2024-09-03	3.6395140919480264
2024-09-04	-0.29317399436443736
2024-09-05	-0.76099317947031504
2024-09-06	0.39661693769632576
2024-09-09	-0.44078124408493128
2024-09-10	0.50673252099606712
2024-09-11	0.11859474393425274
2024-09-12	2.2614320302757564
2024-09-13	-2.9574668367899904
2024-09-16	0.25165804994813356
2024-09-17	-0.49066155099914968
2024-09-18	0.49948809323341336
2024-09-19	-2.278852537276954
2024-09-20	1.823672487287986
2024-09-23	1.6560514759524026
2024-09-24	-0.21807095655130836
2024-09-25	-0.65265861742238584
2024-09-26	1.634555472672261
2024-09-27	1.0964327826691544
2024-09-30	-0.88912642336271824
2024-10-01	0.15950640067368128
2024-10-02	1.2201837197696186
2024-10-03	0.62781055310248136
2024-10-04	-0.2625223301972568
2024-10-07	-2.1860225234768828
2024-10-08	-0.082367259721838336
2024-10-09	0.3636502097341676
2024-10-10	0.85626752736542848
2024-10-11	0.1156152840739999
2024-10-14	-1.5395818674234008
2024-10-15	-1.8377319198531696
2024-10-16	-1.3368570662722234
2024-10-17	-0.40457542239282776
2024-10-18	0.64652774823663608
2024-10-21	-0.327228329956597
2024-10-22	2.1146925153981756
2024-10-23	-0.11889106154185924
2024-10-24	-1.2101494233945686
2024-10-25	0
2024-10-28	0.39612838728011464
2024-10-29	1.3676517897099672
2024-10-30	-1.4209730591479896
2024-10-31	1.333298593963228
2024-11-01	0.11395580003012996
2024-11-04	0.31490514805057048
2024-11-05	-0.20982208685511596
2024-11-06	0.58901690533019744
2024-11-07	1.2966421654382998
2024-11-08	0.93604291105071632
2024-11-11	-0.055318228122835936
2024-11-12	1.0164002412877516
2024-11-13	0.94775070673538416
2024-11-14	1.2690952567357528
2024-11-15	0.14825158879698818
2024-11-18	0.012344907684802564
2024-11-19	-0.08232608843972144
2024-11-20	1.597292987762522
2024-11-21	0.41251993854016792
2024-11-22	-0.51794749087159528
2024-11-25	0.59460727296434256
2024-11-26	0.068530508610820104
2024-11-27	1.1659467955633218
2024-11-28	0.96726226420562608
2024-11-29	-2.1654546719870104
2024-12-02	0.6990201614135216
2024-12-03	1.8641043508313084
2024-12-04	0.30602696112485008
2024-12-05	1.1412693717317346
2024-12-06	0.31706527777162208
2024-12-09	-1.3330586108351916
2024-12-10	-1.3352171986365846
2024-12-11	-0.7082917500716768
2024-12-12	-2.6586185957714116
2024-12-13	-0.20114929850425512
2024-12-16	0.67163820234954488
2024-12-17	-1.1453052459542868
2024-12-18	0.20209078404800352
2024-12-19	-2.4399049481161228
2024-12-20	-1.0397980925636042
2024-12-23	-0.47896281471375704
2024-12-24	1.9484866125634604
2024-12-25	-4.1238958766647296
2024-12-26	0.7507010498668976
2024-12-27	-3.2436236307510136
2024-12-30	0.53307051760356216
2024-12-31	-0.075973319597100192
2025-01-01	-0.39423492552463912
2025-01-02	3.128567181996722
2025-01-03	3.5892100454803176
2025-01-06	0.4606217126664092
2025-01-07	-0.74222391833673744
2025-01-08	-0.67146425727955264
2025-01-09	-3.4442346651651688
2025-01-10	2.0790249698293016
2025-01-13	-0.14185229878904692
2025-01-14	0.32210283972480268
2025-01-15	-2.426071691640974
2025-01-16	0.11866867946297432
2025-01-17	2.1596864950553572
2025-01-20	1.8105246900216088
2025-01-21	1.9482237105355792
2025-01-22	1.2630564280165402
2025-01-23	-0.053164121261684016
2025-01-24	0.16348305414037866
2025-01-27	0.39128100454544072
2025-01-28	-0.11396426668550674
2025-01-29	0.62925327816465424
2025-01-30	-0.024289803599053528
2025-01-31	-2.7412437654112944
2025-02-03	-1.281262570299635
2025-02-04	1.8951159026453724
2025-02-05	-1.5879624308910322
2025-02-06	-0.88615912050071792
2025-02-07	-0.080559371437338704
2025-02-10	-0.17407339005517386
2025-02-11	1.5767634514395112
2025-02-12	-4.969412305715792
2025-02-13	-2.9623862823694224
2025-02-14	-1.7633277129475822
2025-02-17	-3.4222639619039264
2025-02-18	1.800749480985342
2025-02-19	0.23859961273080544
2025-02-20	-0.61402970166914984
2025-02-21	1.1917992137170152
2025-02-24	-0.53104860389163736
2025-02-25	1.9289624021769924
2025-02-26	1.1207367671886458
2025-02-27	1.3589141357894796
2025-02-28	-0.99713421707132704
2025-03-03	1.0418196968815962
2025-03-04	-2.6939998013122412
2025-03-05	1.9226604111362456
2025-03-06	0.47606195234752848
2025-03-07	0.31314195104990004
2025-03-10	-9.701334317497512
2025-03-11	-7.5680288595623152
2025-03-12	-3.7425944574044576
2025-03-13	-5.1101930578596464
2025-03-14	14.261745218572308
2025-03-17	-4.3318653106095616
2025-03-18	3.9792139592270456
2025-03-19	2.1814379364252012
2025-03-20	-0.18781445711280044
2025-03-21	-3.9711557583993696
2025-03-24	1.3853213008664156
2025-03-25	-1.9583299087453376
2025-03-26	3.3497668352278964
2025-03-27	2.4040335032417204
2025-03-28	1.825843879975242
2025-03-31	0.43577402872294616
2025-04-01	0.4100909920167872
2025-04-02	0.50789586275605816
